Date,KO,PEP,spread
2012-05-08,25.579484939575195,45.04597091674805,-48.24129203216313
2012-05-09,25.46011734008789,44.653221130371094,-48.19871340331761
2012-05-10,25.669021606445312,45.22882843017578,-48.384970827250314
2012-05-11,25.688919067382812,45.23560333251953,-48.45076109480256
2012-05-14,25.48995590209961,45.47261047363281,-47.48814399083166
2012-05-15,25.390474319458008,45.946617126464844,-46.65133235657083
2012-05-16,25.310897827148438,46.55608367919922,-45.75165381637186
2012-05-17,24.909658432006836,46.569637298583984,-44.274797669650965
2012-05-18,24.554859161376953,46.12947463989258,-43.42102290421059
2012-05-21,24.7073917388916,46.034664154052734,-44.072113029788966
2012-05-22,24.601272583007812,46.10238265991211,-43.617382603156656
2012-05-23,24.72064971923828,46.04820251464844,-44.10692594372807
2012-05-24,25.055561065673828,46.59672164916992,-44.779813843527634
2012-05-25,24.946134567260742,46.481605529785156,-44.495856308569714
2012-05-29,25.02239990234375,46.94886779785156,-44.30673038236405
2012-05-30,24.889772415161133,46.5584831237793,-44.213428410661976
2012-05-31,24.78034782409668,46.30595016479492,-44.06689467132071
2012-06-01,24.23651885986328,46.07392120361328,-42.31560318232454
2012-06-04,24.41890525817871,46.053443908691406,-43.00123569589715
2012-06-05,24.286251068115234,45.72585678100586,-42.84503879356963
2012-06-06,24.74055290222168,46.060279846191406,-44.16743465013225
2012-06-07,24.63112449645996,46.189945220947266,-43.638688665016645
2012-06-08,24.9494571685791,46.61989212036133,-44.36968709969972
2012-06-11,24.75712776184082,46.44245529174805,-43.84570699276543
2012-06-12,24.93619728088379,46.68132400512695,-44.25989698438224
2012-06-13,24.936185836791992,46.78369903564453,-44.15748021776234
2012-06-14,25.2867374420166,47.27507781982422,-44.94454780773761
2012-06-15,25.403589248657227,47.41840744018555,-45.227371616105955
2012-06-18,25.36686897277832,47.50027847290039,-45.01158334308843
2012-06-19,25.2867374420166,47.3023796081543,-44.91724601940753
2012-06-20,25.226646423339844,47.029380798339844,-44.97109551196995
2012-06-21,24.929508209228516,46.74957275390625,-44.167253483798376
2012-06-22,25.019651412963867,46.88606643676758,-44.359508122874786
2012-06-25,24.9628963470459,46.824649810791016,-44.213941505424856
2012-06-26,25.066383361816406,47.04986572265625,-44.36613821079955
2012-06-27,25.487062454223633,47.6026725769043,-45.34752960969091
2012-06-28,25.5638484954834,47.50027847290039,-45.729959048211
2012-06-29,26.104711532592773,48.22370910644531,-46.979032258326626
2012-07-02,26.348432540893555,48.291969299316406,-47.79961192447681
2012-07-03,26.42854881286621,48.291969299316406,-48.09179246476738
2012-07-05,26.191505432128906,47.88930892944336,-47.6299659913214
2012-07-06,26.091358184814453,47.923423767089844,-47.23061852229465
2012-07-09,26.03459930419922,47.7664680480957,-47.18057708582819
2012-07-10,26.03459930419922,47.68456268310547,-47.262482450818425
2012-07-11,25.860992431640625,47.86200714111328,-46.45190132065443
2012-07-12,25.587223052978516,47.6709098815918,-45.64457362850305
2012-07-13,25.80088996887207,48.05311584472656,-46.0416015636868
2012-07-16,25.533803939819336,48.01215744018555,-45.10850890030835
2012-07-17,25.937776565551758,47.99849319458008,-46.59544364568677
2012-07-18,25.854307174682617,48.032623291015625,-46.25690433098163
2012-07-19,25.891033172607422,48.05992126464844,-46.36354446570266
2012-07-20,25.717432022094727,47.7459716796875,-46.04437824655858
2012-07-23,25.66734504699707,47.32285690307617,-46.284828015360404
2012-07-24,25.593904495239258,46.94748306274414,-46.39236737508706
2012-07-25,25.714094161987305,47.97801971435547,-45.800157182048025
2012-07-26,26.325061798095703,48.60590744018555,-47.40044170665831
2012-07-27,26.712345123291016,49.315677642822266,-48.103076854581545
2012-07-30,27.082923889160156,49.65008544921875,-49.1201536013956
2012-07-31,26.97609519958496,49.636451721191406,-48.744187770306326
2012-08-01,27.046207427978516,49.41122055053711,-49.22511517180867
2012-08-02,26.625532150268555,49.00173568725586,-48.1004156939846
2012-08-03,26.986106872558594,49.73197937011719,-48.685172254891285
2012-08-06,26.92266273498535,49.4658203125,-48.719953317277415
2012-08-07,26.632205963134766,49.3361701965332,-47.7903202883754
2012-08-08,26.562105178833008,49.52723693847656,-47.34359905168631
2012-08-09,26.455259323120117,49.233787536621094,-47.24738629027169
2012-08-10,26.305025100708008,49.2269401550293,-46.706336032673704
2012-08-13,26.241588592529297,49.13142013549805,-46.57050588104211
2012-08-14,26.295015335083008,49.30202102661133,-46.59474998359799
2012-08-15,26.274978637695312,49.56137466430664,-46.26232338676182
2012-08-16,26.408523559570312,50.216552734375,-46.094177806670245
2012-08-17,26.395170211791992,50.08687210083008,-46.17515936482772
2012-08-20,26.355100631713867,50.045936584472656,-46.06996287493753
2012-08-21,26.214885711669922,49.827545166015625,-45.776996611783744
2012-08-22,25.887699127197266,49.745643615722656,-44.66566299681995
2012-08-23,25.44700813293457,49.58867645263672,-43.215449375847314
2012-08-24,25.687381744384766,49.861656188964844,-43.81910168861259
2012-08-27,25.487062454223633,49.93672180175781,-43.01348038483739
2012-08-28,25.37354278564453,49.90260314941406,-42.6335977702429
2012-08-29,25.012975692749023,49.670570373535156,-41.55065812642201
2012-08-30,24.799312591552734,49.26109313964844,-41.18091537402432
2012-08-31,24.972919464111328,49.43171310424805,-41.64343208158088
2012-09-04,24.892791748046875,49.4658203125,-41.31710259693604
2012-09-05,25.046367645263672,49.18941879272461,-42.153588697777906
2012-09-06,25.473705291748047,49.608829498291016,-43.29265970088264
2012-09-07,25.306779861450195,49.57444763183594,-42.7182718229179
2012-09-10,25.14653205871582,49.39569091796875,-42.312611808067516
2012-09-11,25.21997833251953,49.2169303894043,-42.75922768528851
2012-09-12,25.243501663208008,48.17178726196289,-43.890159371043495
2012-09-13,25.78131675720215,48.73561096191406,-45.2877237995023
2012-09-14,25.626699447631836,48.446834564208984,-45.01261763083001
2012-09-17,25.78131675720215,48.39870834350586,-45.624626417910505
2012-09-18,25.962833404541016,48.63248825073242,-46.05282978555856
2012-09-19,25.89559555053711,48.71500015258789,-45.72510437055378
2012-09-20,25.976266860961914,48.98312759399414,-45.7511816704005
2012-09-21,25.566190719604492,48.50870895385742,-44.730070556194946
2012-09-24,25.626699447631836,48.61185073852539,-44.8476014565136
2012-09-25,25.330900192260742,48.37120819091797,-44.00947705548701
2012-09-26,25.384675979614258,48.41932678222656,-44.15747640896825
2012-09-27,25.754425048828125,48.570587158203125,-45.35467471878421
2012-09-28,25.49896240234375,48.65996551513672,-44.33363526185161
2012-10-01,25.80148696899414,48.57746887207031,-45.51942576968061
2012-10-02,25.77458953857422,48.55684280395508,-45.44195808531566
2012-10-03,25.707366943359375,48.61185073852539,-45.14179228573248
2012-10-04,25.767871856689453,48.72874069213867,-45.2455611050717
2012-10-05,25.93593978881836,48.88689041137695,-45.70034778446794
2012-10-08,25.93593978881836,48.94877243041992,-45.63846576542497
2012-10-09,25.92249870300293,48.89375305175781,-45.644466091915206
2012-10-10,25.60652732849121,48.32994842529297,-45.05593693339442
2012-10-11,25.619976043701172,48.00678634643555,-45.428145888491926
2012-10-12,25.70063591003418,48.16493606567383,-45.564159174404296
2012-10-15,25.6334171295166,48.36431121826172,-45.11964006883764
2012-10-16,25.478797912597656,48.3368034362793,-44.58325832842564
2012-10-17,25.371240615844727,48.19929885864258,-44.328506148431515
2012-10-18,25.438465118408203,48.65310287475586,-44.119866953348165
2012-10-19,25.14267349243164,48.048038482666016,-43.64619222087221
2012-10-22,25.028377532958984,47.85551071166992,-43.42188762598951
2012-10-23,24.61157989501953,47.11293411254883,-42.644421466673876
2012-10-24,24.793092727661133,47.030426025390625,-43.38889891667259
2012-10-25,24.934263229370117,47.36732482910156,-43.56684275911597
2012-10-26,24.900653839111328,47.429222106933594,-43.38237350479456
2012-10-31,24.994770050048828,47.607994079589844,-43.54683923759727
2012-11-01,25.095603942871094,47.74549865722656,-43.77707145747986
2012-11-02,24.92754364013672,47.47733688354492,-43.4323246565952
2012-11-05,24.71913719177246,47.44296646118164,-42.706645875671896
2012-11-06,25.156110763549805,47.683616638183594,-44.059619205492396
2012-11-07,24.685523986816406,47.43609619140625,-42.5909302569238
2012-11-08,24.443506240844727,47.29856872558594,-41.8458295869511
2012-11-09,24.396451950073242,47.33982467651367,-41.63296869532799
2012-11-12,24.255281448364258,47.1748161315918,-41.28313459409553
2012-11-13,24.309059143066406,47.154178619384766,-41.49989700710945
2012-11-14,24.208209991455078,46.87226867675781,-41.41401450408067
2012-11-15,24.49056625366211,46.88602066040039,-42.43000346088317
2012-11-16,24.577970504760742,46.96852493286133,-42.66625866987199
2012-11-19,25.03510093688965,47.29170608520508,-44.01021221256589
2012-11-20,25.041831970214844,47.381080627441406,-43.94538545450929
2012-11-21,25.13595199584961,47.6561164855957,-44.01360121384805
2012-11-23,25.49896240234375,48.26118469238281,-44.73241608460552
2012-11-26,25.115774154663086,48.13053512573242,-43.46559486930856
2012-11-27,25.156110763549805,48.2061653137207,-43.53707052995529
2012-11-28,25.423477172851562,48.37120819091797,-44.34710125518427
2012-11-29,25.70099449157715,48.34369659423828,-45.3867063770458
2012-11-30,25.667142868041992,48.27492141723633,-45.33202616339264
2012-12-03,25.3016357421875,48.041160583496094,-44.23279849326603
2012-12-04,25.145963668823242,48.03428649902344,-43.671943333931054
2012-12-05,25.25425148010254,48.302433013916016,-43.79871773120058
2012-12-06,25.3016357421875,48.517234802246094,-43.75672427451603
2012-12-07,25.524999618530273,48.68354034423828,-44.40501702153938
2012-12-10,25.477628707885742,48.64889144897461,-44.26690627727689
2012-12-11,25.626541137695312,48.794395446777344,-44.664479398846254
2012-12-12,25.477628707885742,48.669700622558594,-44.246097103692904
2012-12-13,25.4505558013916,48.64889144897461,-44.16817257122784
2012-12-14,25.491168975830078,48.614261627197266,-44.35091686411286
2012-12-17,25.382869720458984,48.7597541809082,-43.81046166213751
2012-12-18,25.23395347595215,48.87063217163086,-43.156492640008636
2012-12-19,24.8955135345459,48.42023849487305,-42.3726106508975
2012-12-20,25.078269958496094,48.579593658447266,-42.87976017328228
2012-12-21,24.969970703125,48.24700927734375,-42.81738190612138
2012-12-24,24.861671447753906,48.108421325683594,-42.561007209517115
2012-12-26,24.65184211730957,47.69961166381836,-42.20457847937429
2012-12-27,24.65184211730957,47.581817626953125,-42.322372516239525
2012-12-28,24.347232818603516,47.13144302368164,-41.661850328109594
2012-12-31,24.536766052246094,47.41551208496094,-42.0690006813783
2013-01-02,25.4505558013916,48.03915786743164,-44.77790615277081
2013-01-03,25.4505558013916,48.05992889404297,-44.75713512615948
2013-01-04,25.491168975830078,48.129207611083984,-44.83597088022614
2013-01-07,25.247480392456055,48.12228012084961,-43.95417676372915
2013-01-08,25.071500778198242,48.267791748046875,-43.16687517916188
2013-01-09,25.064722061157227,48.510318756103516,-42.89962648649919
2013-01-10,25.01734161376953,49.06462478637695,-42.17252603661433
2013-01-11,24.983505249023438,49.11314010620117,-42.000610974271424
2013-01-14,25.037656784057617,49.39722442626953,-41.91401493435234
2013-01-15,25.26103401184082,49.612037658691406,-42.51384868306536
2013-01-16,25.26103401184082,49.52888488769531,-42.597001454061456
2013-01-17,25.389631271362305,50.187156677246094,-42.40771824625219
2013-01-18,25.518239974975586,50.221778869628906,-42.84212637171322
2013-01-22,25.132415771484375,50.027767181396484,-41.629054062431166
2013-01-23,25.132415771484375,49.75752639770508,-41.89929484612257
2013-01-24,25.11888313293457,50.048561096191406,-41.55890720664583
2013-01-25,25.078269958496094,50.22871398925781,-41.23063984247173
2013-01-28,25.051191329956055,50.31184768676758,-41.048751570861754
2013-01-29,25.32871437072754,50.54052734375,-41.83218630711234
2013-01-30,25.382869720458984,50.727603912353516,-41.8426119306922
2013-01-31,25.206872940063477,50.4781494140625,-41.45021386745974
2013-02-01,25.40993881225586,50.35345458984375,-42.315481047216906
2013-02-04,25.281322479248047,50.200992584228516,-41.99888491092008
2013-02-05,25.816068649291992,50.68601989746094,-43.46405349465951
2013-02-06,25.93113136291504,50.422733306884766,-44.14696876996973
2013-02-07,26.337263107299805,50.450435638427734,-45.600411149503614
2013-02-08,26.242490768432617,50.30492401123047,-45.40029220137572
2013-02-11,26.134199142456055,50.138633728027344,-45.17164766038263
2013-02-12,25.423477172851562,50.00699234008789,-42.71131710601435
2013-02-13,25.186569213867188,49.542747497558594,-42.311568982435375
2013-02-14,24.936126708984375,50.08319854736328,-40.857765069514954
2013-02-15,25.32871437072754,51.053287506103516,-41.31942614475882
2013-02-19,25.497940063476562,52.314353942871094,-40.675518408976885
2013-02-20,25.538543701171875,52.25889587402344,-40.87905616884696
2013-02-21,25.524999618530273,52.217369079589844,-40.87118828618782
2013-02-22,26.07327651977539,52.36286163330078,-42.725237614422085
2013-02-25,25.531776428222656,52.09955596923828,-41.01371612512837
2013-02-26,25.795759201049805,52.39752197265625,-41.678483749884776
2013-02-27,26.025897979736328,52.67456817626953,-42.240743607858974
2013-02-28,26.208650588989258,52.8769416809082,-42.704860877145194
2013-03-01,26.19511604309082,52.98861312866211,-42.54382953238381
2013-03-04,26.276342391967773,53.4561653137207,-42.372506289540596
2013-03-05,26.181583404541016,53.6655158996582,-41.8175738203973
2013-03-06,26.411706924438477,53.59575271606445,-42.726587417442104
2013-03-07,26.479398727416992,53.83302688598633,-42.73618229272812
2013-03-08,26.547096252441406,53.8748779296875,-42.941221162286
2013-03-11,26.608013153076172,53.63062286376953,-43.407637500839925
2013-03-12,26.37109375,53.658546447753906,-42.51567921464496
2013-03-13,26.309738159179688,53.700416564941406,-42.25004794089935
2013-03-14,26.6028995513916,53.867897033691406,-43.15171424919919
2013-03-15,26.473369598388672,53.76323318481445,-42.78398802399573
2013-03-18,26.4256534576416,53.51198959350586,-42.8612129366916
2013-03-19,26.81426239013672,53.50503158569336,-44.28541072691583
2013-03-20,27.182409286499023,53.260772705078125,-45.87228523899914
2013-03-21,27.31877326965332,53.14213562011719,-46.488235807141066
2013-03-22,27.298328399658203,54.87980270385742,-44.67600717661065
2013-03-25,27.352853775024414,54.31452941894531,-45.4401321210144
2013-03-26,27.741466522216797,55.07518005371094,-46.09673518069461
2013-03-27,27.42103385925293,54.635562896728516,-45.36774842880463
2013-03-28,27.571022033691406,55.207801818847656,-45.34250981967544
2013-04-01,27.57785415649414,55.2008171081543,-45.374410983452336
2013-04-02,27.761917114257812,55.64743423461914,-45.599063414627736
2013-04-03,27.386951446533203,55.103118896484375,-44.77589536033027
2013-04-04,27.63920783996582,55.50090408325195,-45.298078208895745
2013-04-05,27.325584411621094,54.84492874145508,-44.81028262269912
2013-04-08,27.857370376586914,55.479949951171875,-46.11466157148806
2013-04-09,27.755107879638672,55.277591705322266,-45.94407296304571
2013-04-10,28.000551223754883,55.87074661254883,-46.2460391982392
2013-04-11,28.075551986694336,55.80097961425781,-46.58933069908488
2013-04-12,28.00736427307129,55.821922302246094,-46.31971040145494
2013-04-15,27.332412719726562,55.07518005371094,-44.6049338514927
2013-04-16,28.88685417175293,55.828895568847656,-49.52019833405406
2013-04-17,29.009578704833984,55.02634048461914,-50.770324423518176
2013-04-18,28.702775955200195,56.70124053955078,-47.976528157574265
2013-04-19,29.08457374572754,57.76195526123047,-48.308213281410346
2013-04-22,29.12548065185547,58.18767547607422,-48.03167876430044
2013-04-23,29.111845016479492,58.69011306762695,-47.47951260683642
2013-04-24,28.736865997314453,57.46187210083008,-47.340221489081685
2013-04-25,28.87321662902832,57.79684066772461,-47.50251771324878
2013-04-26,28.702775955200195,57.58053207397461,-47.09723662315044
2013-04-29,28.798227310180664,57.678226470947266,-47.347649143573776
2013-04-30,28.859590530395508,57.5526123046875,-47.697052290459865
2013-05-01,28.77777862548828,57.37116241455078,-47.580137741145975
2013-05-02,28.60733413696289,57.61540603637695,-46.714290523437356
2013-05-03,28.798227310180664,57.8038330078125,-47.22204260670854
2013-05-06,28.689138412475586,57.57353591918945,-47.05449725600725
2013-05-07,29.111845016479492,58.159759521484375,-48.009866152979
2013-05-08,28.948225021362305,58.09695053100586,-47.47596017659039
2013-05-09,28.71640968322754,57.81779479980469,-46.90969550721458
2013-05-10,28.736865997314453,57.9224967956543,-46.879596794257466
2013-05-13,28.764142990112305,57.94340515136719,-46.95816643841829
2013-05-14,28.989126205444336,58.27139663696289,-47.450678900316035
2013-05-15,29.2618408203125,58.79481506347656,-47.921838748044976
2013-05-16,29.377731323242188,58.438899993896484,-48.70040141376006
2013-05-17,29.295921325683594,58.480770111083984,-48.36017381313901
2013-05-20,28.893665313720703,57.63636016845703,-47.73757367134064
2013-05-21,28.86640167236328,57.66429138183594,-47.610213150207386
2013-05-22,28.805038452148438,57.90152359008789,-47.14919196132911
2013-05-23,28.586870193481445,57.308349609375,-46.9467158434786
2013-05-24,28.798227310180664,57.62937545776367,-47.39650015675737
2013-05-28,29.009578704833984,57.52468490600586,-48.27198000213146
2013-05-29,28.225536346435547,56.610496520996094,-46.32680019330245
2013-05-30,27.796009063720703,56.6802978515625,-44.690531646488154
2013-05-31,27.26423454284668,56.36625289916992,-43.06521817647733
2013-06-03,27.823286056518555,56.80588912963867,-44.664418368285695
2013-06-04,28.239160537719727,56.96641159057617,-46.02057195353132
2013-06-05,27.714202880859375,57.06340026855469,-44.00908565809651
2013-06-06,27.80965805053711,57.386653900146484,-44.033952855934814
2013-06-07,28.23235321044922,57.9839973449707,-44.97816017427495
2013-06-10,28.075551986694336,58.222923278808594,-44.1673870345341
2013-06-11,27.80965805053711,57.998050689697266,-43.42255606638403
2013-06-12,27.727264404296875,57.70289611816406,-43.41722461326549
2013-06-13,27.74099349975586,57.611541748046875,-43.55864839412955
2013-06-14,27.692956924438477,57.71694564819336,-43.278057204505444
2013-06-17,27.926353454589844,58.0120964050293,-43.834093386383344
2013-06-18,28.09798240661621,58.02616500854492,-44.44594806534003
2013-06-19,27.74099349975586,56.84552001953125,-44.32467012264517
2013-06-20,26.8623046875,55.45408630371094,-42.511564166427036
2013-06-21,27.29477882385254,56.31144714355469,-43.23141758917791
2013-06-24,27.13689613342285,56.31144714355469,-42.65562632160595
2013-06-25,27.267318725585938,56.248199462890625,-43.19451949233118
2013-06-26,27.686084747314453,57.1336669921875,-43.83627333106965
2013-06-27,27.63802146911621,57.442874908447266,-43.35178074109352
2013-06-28,27.53505516052246,57.47804641723633,-42.94109560771999
2013-07-01,27.77532196044922,57.653690338134766,-43.641694198959996
2013-07-02,27.71354103088379,57.40069580078125,-43.66937638795258
2013-07-03,27.79592514038086,56.73308563232422,-44.6374378009761
2013-07-05,27.816518783569336,56.78229522705078,-44.663332322369854
2013-07-08,27.830251693725586,57.47098922729492,-44.02472164490669
2013-07-09,28.029325485229492,58.16669464111328,-44.055029642935
2013-07-10,27.926353454589844,58.32129669189453,-43.52489309951811
2013-07-11,28.166610717773438,59.41761779785156,-43.30477972561427
2013-07-12,28.166610717773438,59.255958557128906,-43.46643896633692
2013-07-15,28.152894973754883,59.53706741333008,-43.135309391508244
2013-07-16,27.6174259185791,59.04514694213867,-41.674397635264754
2013-07-17,28.036197662353516,59.90251541137695,-42.34427140211298
2013-07-18,28.01559066772461,60.99877166748047,-41.172862337769786
2013-07-19,28.207813262939453,60.72472381591797,-42.1479375879249
2013-07-22,28.036197662353516,60.71769332885742,-41.52909348463251
2013-07-23,28.11857032775879,60.5771598815918,-41.97003644036231
2013-07-24,28.04991912841797,60.18360900878906,-42.11321939137953
2013-07-25,28.036197662353516,60.12035369873047,-42.126433114759465
2013-07-26,27.898895263671875,59.951683044433594,-41.79436792548532
2013-07-29,27.651756286621094,59.90953063964844,-40.93521528869037
2013-07-30,27.67921257019043,59.81114959716797,-41.13372819664754
2013-07-31,27.514467239379883,58.70780944824219,-41.63624932864498
2013-08-01,27.8508358001709,59.171630859375,-42.399149348861656
2013-08-02,27.610570907592773,59.23488998413086,-41.459654667984395
2013-08-05,27.658628463745117,59.368412017822266,-41.5013964399582
2013-08-06,27.71354103088379,59.76898956298828,-41.30108262574555
2013-08-07,27.56252098083496,59.56517791748047,-40.95413075303779
2013-08-08,27.596845626831055,59.50897979736328,-41.13550935603921
2013-08-09,27.56937026977539,59.270023345947266,-41.27426438180801
2013-08-12,27.342836380004883,58.89756393432617,-40.820564604071635
2013-08-13,27.21927261352539,58.60240936279297,-40.665087522865946
2013-08-14,27.13689613342285,58.15266036987305,-40.81441309528759
2013-08-15,26.834842681884766,56.85959243774414,-41.00590529886598
2013-08-16,26.807374954223633,56.346595764160156,-41.418728370870966
2013-08-19,26.622034072875977,56.83849334716797,-40.25090069879745
2013-08-20,26.532785415649414,56.42387008666992,-40.34003800935557
2013-08-21,26.278776168823242,55.57356262207031,-40.263984858950494
2013-08-22,26.299373626708984,55.69302749633789,-40.219638012837336
2013-08-23,26.44353485107422,56.11467361450195,-40.32374157556657
2013-08-26,26.1689395904541,56.00224685668945,-39.43473142632229
2013-08-27,26.189533233642578,55.55949020385742,-39.95259219527462
2013-08-28,26.32683753967285,55.77736282348633,-40.235462375233794
2013-08-29,26.15521240234375,55.749237060546875,-39.63767876773505
2013-08-30,26.210134506225586,56.03035354614258,-39.55686079317799
2013-09-03,26.01791763305664,56.36064529418945,-38.52556251458965
2013-09-04,26.457271575927734,56.288455963134766,-40.20005646174883
2013-09-05,26.25133514404297,55.96287155151367,-39.774599712166875
2013-09-06,26.32683753967285,56.09733963012695,-39.91548556859317
2013-09-09,26.44353485107422,56.182273864746094,-40.25614132532243
2013-09-10,26.519052505493164,56.217674255371094,-40.49615051787343
2013-09-11,26.622034072875977,56.51493453979492,-40.5744595061705
2013-09-12,26.580535888671875,56.529083251953125,-40.40896873099206
2013-09-13,26.753402709960938,56.847564697265625,-40.72092502321921
2013-09-16,26.870962142944336,57.3430061340332,-40.654217697507946
2013-09-17,26.82254409790039,57.795963287353516,-40.02468205129942
2013-09-18,27.375743865966797,58.65946578979492,-41.178674910816795
2013-09-19,27.18212127685547,57.90922164916992,-41.22278593633234
2013-09-20,27.244365692138672,57.85260009765625,-41.506410148350795
2013-09-23,26.71192169189453,57.3430061340332,-40.07420412758486
2013-09-24,26.64276123046875,57.00328826904297,-40.161696814236464
2013-09-25,26.504474639892578,56.769710540771484,-39.89094939413762
2013-09-26,26.78798484802246,57.00328826904297,-40.691320996628235
2013-09-27,26.55287742614746,56.76264953613281,-40.074533243528066
2013-09-30,26.193307876586914,56.26719665527344,-39.258651701606325
2013-10-01,26.24171257019043,56.49369812011719,-39.20868003753141
2013-10-02,25.88214111328125,56.30968475341797,-38.08135202543245
2013-10-03,25.695436477661133,56.22475051879883,-37.485382618793054
2013-10-04,25.723098754882812,56.352149963378906,-37.458866289531386
2013-10-07,25.61937713623047,55.95579147338867,-37.47695657218419
2013-10-08,25.778411865234375,55.86378479003906,-38.14895595740572
2013-10-09,25.64012336730957,56.26719665527344,-37.24121198778397
2013-10-10,26.12415885925293,57.109432220458984,-38.16423269418445
2013-10-11,26.117238998413086,57.20853042602539,-38.03989805875008
2013-10-14,26.214048385620117,57.392555236816406,-38.20893284949673
2013-10-15,26.041187286376953,57.045738220214844,-37.92533299660981
2013-10-16,26.27628517150879,58.227718353271484,-37.60074456947822
2013-10-17,26.656600952148438,58.4471321105957,-38.76832583241966
2013-10-18,26.815649032592773,58.75148010253906,-39.0440192344676
2013-10-21,26.843294143676758,58.29849624633789,-39.597823601833696
2013-10-22,27.030004501342773,59.05581283569336,-39.52143152178792
2013-10-23,27.030004501342773,58.97794723510742,-39.599297122373855
2013-10-24,26.829456329345703,58.4188232421875,-39.4270307022652
2013-10-25,26.988513946533203,58.992095947265625,-39.433834171263626
2013-10-28,27.389564514160156,59.883880615234375,-40.00466338494276
2013-10-29,27.52094841003418,60.50672912597656,-39.860966196856396
2013-10-30,27.396480560302734,59.96174240112305,-39.95202411688794
2013-10-31,27.361907958984375,59.51584243774414,-40.27183931516575
2013-11-01,27.389564514160156,59.84846878051758,-40.040075219659556
2013-11-04,27.320419311523438,59.71400833129883,-39.92236613867608
2013-11-05,27.313505172729492,59.89096450805664,-39.72019440010146
2013-11-06,27.69382095336914,61.34894943237305,-39.649204496050714
2013-11-07,27.54169464111328,60.37224578857422,-40.07111013174328
2013-11-08,27.69382095336914,60.76152038574219,-40.236633542681574
2013-11-11,27.569351196289062,60.478397369384766,-40.06582079819998
2013-11-12,27.576269149780273,60.612884521484375,-39.956563119951284
2013-11-13,27.742218017578125,60.83230972290039,-40.342346182224006
2013-11-14,27.804458618164062,61.14372253417969,-40.25792211941537
2013-11-15,27.811376571655273,60.8889045715332,-40.53796955591277
2013-11-18,27.776796340942383,60.768592834472656,-40.532168703804004
2013-11-19,27.756053924560547,60.36516571044922,-40.859949142377005
2013-11-20,27.700740814208984,60.251922607421875,-40.77146775086986
2013-11-21,27.956584930419922,60.59870147705078,-41.35774118465055
2013-11-22,27.956584930419922,60.68366241455078,-41.27278024715055
2013-11-25,27.915090560913086,60.42179870605469,-41.38331580466051
2013-11-26,27.832115173339844,59.72816848754883,-41.77433841331347
2013-11-27,27.985300064086914,59.749427795410156,-42.311737703022786
2013-11-29,27.985300064086914,59.7777099609375,-42.28345553749544
2013-12-02,27.90871810913086,59.23981475830078,-42.54205969944063
2013-12-03,28.096715927124023,59.31058883666992,-43.156905441891894
2013-12-04,28.11064338684082,58.89588928222656,-43.622397832855626
2013-12-05,27.734636306762695,58.36143112182617,-42.785574615512886
2013-12-06,28.173316955566406,59.25216293334961,-43.49469194607427
2013-12-09,28.13153076171875,58.92436218261719,-43.67010027521145
2013-12-10,27.74856185913086,58.71769714355469,-42.4800944742877
2013-12-11,27.943532943725586,58.91011047363281,-42.99873216337542
2013-12-12,27.302913665771484,57.91960906982422,-41.65292307563905
2013-12-13,27.31683921813965,57.67021179199219,-41.95310623397441
2013-12-16,27.344684600830078,57.7200813293457,-42.00478758957638
2013-12-17,27.2263126373291,57.33528137207031,-41.95789017253091
2013-12-18,27.866926193237305,58.019386291503906,-43.61007487659111
2013-12-19,27.75551986694336,58.19038772583008,-43.032779442221326
2013-12-20,27.880859375,58.29727554321289,-43.38299932945367
2013-12-23,27.964412689208984,58.332916259765625,-43.65207389592085
2013-12-24,27.985300064086914,58.46119689941406,-43.59996859901888
2013-12-26,28.194202423095703,58.75335693359375,-44.06966633255952
2013-12-27,28.312580108642578,58.93862533569336,-44.316116172831926
2013-12-30,28.612010955810547,59.08114242553711,-45.26561028809094
2013-12-31,28.765195846557617,59.10254669189453,-45.80286461930416
2014-01-02,28.312580108642578,58.50395202636719,-44.7507894821581
2014-01-03,28.173316955566406,58.60369110107422,-44.14316377834966
2014-01-06,28.041006088256836,58.632205963134766,-43.63211696934556
2014-01-07,28.124568939208984,59.487327575683594,-43.08174541990192
2014-01-08,27.811222076416016,59.3162956237793,-42.1100150662854
2014-01-09,27.664989471435547,59.03839111328125,-41.85461566137067
2014-01-10,27.943532943725586,59.501556396484375,-42.40728624052386
2014-01-13,27.525739669799805,58.69635009765625,-41.68881874001363
2014-01-14,27.637142181396484,58.69635009765625,-42.09509882802314
2014-01-15,27.685890197753906,59.0668830871582,-41.90234772235955
2014-01-16,27.65106964111328,59.0455207824707,-41.79672097972906
2014-01-17,27.351654052734375,58.57517623901367,-41.17510996621975
2014-01-21,27.79729652404785,59.088279724121094,-42.287245085440276
2014-01-22,27.783369064331055,59.03839111328125,-42.28634085975975
2014-01-23,27.32379722595215,58.739112854003906,-40.909580722171725
2014-01-24,27.045265197753906,58.026519775390625,-40.60637967453101
2014-01-27,26.96866798400879,58.475440979003906,-39.878111782089775
2014-01-28,27.066164016723633,58.660701751708984,-40.048414777061424
2014-01-29,26.390724182128906,57.16426086425781,-39.08155612564964
2014-01-30,26.578733444213867,57.77710723876953,-39.15437130806065
2014-01-31,26.335018157958984,57.26404571533203,-38.77861384052804
2014-02-03,25.903295516967773,55.98847579956055,-38.479710164423736
